Trade,Open Time,Order,Close Time,Open Price,Close Price,Return ($),Balance,Return (Pips),Trade Classification
666,12/30/2013 17:00,Buy,12/30/2013 18:00,0.82007,0.82136,$11.90 ,"$10,508.10 ",12.9,Winning
667,1/2/2014 3:00,Buy,1/2/2014 3:00,0.81823,0.81916,$8.30 ,"$10,516.40 ",9.3,Winning
668,1/2/2014 15:00,Buy,1/2/2014 15:00,0.8174,0.81838,$8.80 ,"$10,525.20 ",9.8,Winning
669,1/3/2014 0:00,Sell,1/3/2014 0:00,0.82391,0.82441,($6.00),"$10,519.20 ",-5,Neutral
670,1/5/2014 17:00,Buy,1/5/2014 17:00,0.82672,0.8259,($9.20),"$10,510.00 ",-8.2,Losing
671,1/10/2014 5:00,Sell,1/10/2014 5:00,0.82344,0.82307,$2.70 ,"$10,512.70 ",3.7,Neutral
672,1/10/2014 7:00,Buy,1/10/2014 7:00,0.82079,0.82186,$9.70 ,"$10,522.40 ",10.7,Winning
673,1/10/2014 13:00,Sell,1/10/2014 13:00,0.82927,0.82942,($2.50),"$10,519.90 ",-1.5,Neutral
674,1/12/2014 16:00,Buy,1/12/2014 18:00,0.82874,0.8301,$12.60 ,"$10,532.50 ",13.6,Winning
675,1/12/2014 20:00,Buy,1/12/2014 20:00,0.82828,0.83198,$36.00 ,"$10,568.50 ",37,Winning
676,1/12/2014 23:00,Sell,1/12/2014 23:00,0.83342,0.83294,$3.80 ,"$10,572.30 ",4.8,Neutral
677,1/14/2014 18:00,Buy,1/14/2014 18:00,0.83614,0.83646,$2.20 ,"$10,574.50 ",3.2,Neutral
678,1/14/2014 22:00,Buy,1/14/2014 22:00,0.83399,0.83392,($1.70),"$10,572.80 ",-0.7,Neutral
679,1/15/2014 1:00,Buy,1/15/2014 1:00,0.83379,0.83396,$0.70 ,"$10,573.50 ",1.7,Neutral
680,1/15/2014 2:00,Sell,1/15/2014 3:00,0.83396,0.83426,($4.00),"$10,569.50 ",-3,Neutral
681,1/15/2014 18:00,Sell,1/15/2014 18:00,0.83296,0.833,($1.40),"$10,568.10 ",-0.4,Neutral
682,1/16/2014 3:00,Buy,1/16/2014 3:00,0.83159,0.83095,($7.40),"$10,560.70 ",-6.4,Losing
683,1/16/2014 13:00,Sell,1/16/2014 13:00,0.83371,0.83446,($8.50),"$10,552.20 ",-7.5,Losing
684,1/16/2014 15:00,Sell,1/16/2014 16:00,0.8351,0.83513,($1.30),"$10,550.90 ",-0.3,Neutral
685,1/17/2014 3:00,Sell,1/17/2014 3:00,0.82914,0.82853,$5.10 ,"$10,556.00 ",6.1,Winning
686,1/17/2014 4:00,Buy,1/17/2014 5:00,0.82853,0.82719,($14.40),"$10,541.60 ",-13.4,Losing
687,1/17/2014 8:00,Sell,1/17/2014 8:00,0.82681,0.82755,($8.40),"$10,533.20 ",-7.4,Losing
688,1/17/2014 11:00,Buy,1/17/2014 12:00,0.82575,0.82577,($0.80),"$10,532.40 ",0.2,Neutral
689,1/20/2014 17:00,Sell,1/20/2014 17:00,0.83228,0.83297,($7.90),"$10,524.50 ",-6.9,Losing
690,1/22/2014 10:00,Buy,1/22/2014 10:00,0.83164,0.8312,($5.40),"$10,519.10 ",-4.4,Neutral
691,1/22/2014 12:00,Buy,1/22/2014 12:00,0.83034,0.83091,$4.70 ,"$10,523.80 ",5.7,Winning
692,1/23/2014 2:00,Sell,1/23/2014 3:00,0.82979,0.82993,($2.40),"$10,521.40 ",-1.4,Neutral
693,1/26/2014 14:00,Buy,1/26/2014 14:00,0.82155,0.82293,$12.80 ,"$10,534.20 ",13.8,Winning
694,1/26/2014 17:00,Buy,1/26/2014 17:00,0.82175,0.82374,$18.90 ,"$10,553.10 ",19.9,Winning
695,1/27/2014 2:00,Sell,1/27/2014 2:00,0.82419,0.82501,($9.20),"$10,543.90 ",-8.2,Losing
696,1/27/2014 5:00,Buy,1/27/2014 5:00,0.82265,0.82232,($4.30),"$10,539.60 ",-3.3,Neutral
697,1/28/2014 8:00,Buy,1/28/2014 8:00,0.8262,0.82718,$8.80 ,"$10,548.40 ",9.8,Winning
698,1/28/2014 11:00,Buy,1/28/2014 11:00,0.82594,0.82548,($5.60),"$10,542.80 ",-4.6,Neutral
699,1/29/2014 1:00,Buy,1/29/2014 1:00,0.82731,0.82819,$7.80 ,"$10,550.60 ",8.8,Winning
700,1/29/2014 4:00,Buy,1/29/2014 4:00,0.82683,0.82849,$15.60 ,"$10,566.20 ",16.6,Winning
701,1/30/2014 19:00,Sell,1/30/2014 19:00,0.8178,0.8154,$23.00 ,"$10,589.20 ",24,Winning
702,1/31/2014 7:00,Buy,1/31/2014 8:00,0.81078,0.80765,($32.30),"$10,556.90 ",-31.3,Losing
703,1/31/2014 11:00,Sell,1/31/2014 11:00,0.80852,0.80884,($4.20),"$10,552.70 ",-3.2,Neutral
704,2/2/2014 14:00,Buy,2/2/2014 14:00,0.80749,0.80924,$16.50 ,"$10,569.20 ",17.5,Winning
705,2/2/2014 16:00,Sell,2/2/2014 16:00,0.80998,0.8096,$2.80 ,"$10,572.00 ",3.8,Neutral
706,2/2/2014 18:00,Sell,2/2/2014 18:00,0.8106,0.81004,$4.60 ,"$10,576.60 ",5.6,Winning
707,2/5/2014 10:00,Buy,2/5/2014 10:00,0.81984,0.82076,$8.20 ,"$10,584.80 ",9.2,Winning
708,2/6/2014 3:00,Buy,2/6/2014 3:00,0.8224,0.82201,($4.90),"$10,579.90 ",-3.9,Neutral
709,2/11/2014 5:00,Sell,2/11/2014 5:00,0.83259,0.83178,$7.10 ,"$10,587.00 ",8.1,Winning
710,2/11/2014 9:00,Buy,2/11/2014 9:00,0.83008,0.83081,$6.30 ,"$10,593.30 ",7.3,Winning
711,2/11/2014 17:00,Buy,2/11/2014 18:00,0.83188,0.83075,($12.30),"$10,581.00 ",-11.3,Losing
712,2/12/2014 8:00,Buy,2/12/2014 9:00,0.83332,0.8333,($1.20),"$10,579.80 ",-0.2,Neutral
713,2/18/2014 7:00,Sell,2/18/2014 7:00,0.83206,0.83129,$6.70 ,"$10,586.50 ",7.7,Winning
714,2/18/2014 20:00,Buy,2/18/2014 20:00,0.8285,0.8295,$9.00 ,"$10,595.50 ",10,Winning
715,2/19/2014 17:00,Buy,2/19/2014 18:00,0.82707,0.82723,$0.60 ,"$10,596.10 ",1.6,Neutral
716,2/26/2014 13:00,Buy,2/26/2014 13:00,0.82931,0.82905,($3.60),"$10,592.50 ",-2.6,Neutral
717,2/26/2014 15:00,Sell,2/26/2014 15:00,0.83115,0.83072,$3.30 ,"$10,595.80 ",4.3,Neutral
718,2/26/2014 21:00,Sell,2/26/2014 21:00,0.83233,0.83185,$3.80 ,"$10,599.60 ",4.8,Neutral
719,2/28/2014 1:00,Buy,2/28/2014 1:00,0.83855,0.83991,$12.60 ,"$10,612.20 ",13.6,Winning
720,2/28/2014 5:00,Sell,2/28/2014 5:00,0.8422,0.84074,$13.60 ,"$10,625.80 ",14.6,Winning
721,2/28/2014 12:00,Buy,2/28/2014 12:00,0.83874,0.83866,($1.80),"$10,624.00 ",-0.8,Neutral
722,2/28/2014 16:00,Buy,3/2/2014 14:00,0.83831,0.83565,($27.60),"$10,596.40 ",-26.6,Losing
723,3/5/2014 17:00,Buy,3/5/2014 18:00,0.84134,0.84112,($3.20),"$10,593.20 ",-2.2,Neutral
724,3/9/2014 15:00,Buy,3/9/2014 15:00,0.84363,0.84417,$4.40 ,"$10,597.60 ",5.4,Winning
725,3/9/2014 18:00,Sell,3/9/2014 18:00,0.84706,0.84678,$1.80 ,"$10,599.40 ",2.8,Neutral
726,3/13/2014 13:00,Buy,3/13/2014 15:00,0.85576,0.85401,($18.50),"$10,580.90 ",-17.5,Losing
727,3/17/2014 21:00,Sell,3/17/2014 21:00,0.85633,0.85606,$1.70 ,"$10,582.60 ",2.7,Neutral
728,3/18/2014 16:00,Buy,3/18/2014 16:00,0.86194,0.86207,$0.30 ,"$10,582.90 ",1.3,Neutral
729,3/18/2014 21:00,Buy,3/18/2014 21:00,0.86067,0.86082,$0.50 ,"$10,583.40 ",1.5,Neutral
730,3/19/2014 1:00,Sell,3/19/2014 1:00,0.86098,0.86062,$2.60 ,"$10,586.00 ",3.6,Neutral
731,3/19/2014 8:00,Sell,3/19/2014 8:00,0.86217,0.86182,$2.50 ,"$10,588.50 ",3.5,Neutral
732,3/19/2014 15:00,Buy,3/19/2014 15:00,0.85484,0.85509,$1.50 ,"$10,590.00 ",2.5,Neutral
733,3/19/2014 18:00,Buy,3/19/2014 18:00,0.8536,0.85301,($6.90),"$10,583.10 ",-5.9,Losing
734,3/19/2014 21:00,Buy,3/19/2014 21:00,0.85265,0.85301,$2.60 ,"$10,585.70 ",3.6,Neutral
735,3/20/2014 1:00,Sell,3/20/2014 1:00,0.8525,0.85272,($3.20),"$10,582.50 ",-2.2,Neutral
736,3/20/2014 12:00,Sell,3/20/2014 12:00,0.85363,0.85399,($4.60),"$10,577.90 ",-3.6,Neutral
737,3/25/2014 13:00,Sell,3/25/2014 13:00,0.85627,0.85715,($9.80),"$10,568.10 ",-8.8,Losing
738,3/26/2014 17:00,Buy,3/26/2014 17:00,0.85877,0.85962,$7.50 ,"$10,575.60 ",8.5,Winning
739,3/27/2014 1:00,Sell,3/27/2014 1:00,0.86287,0.86348,($7.10),"$10,568.50 ",-6.1,Losing
740,3/27/2014 18:00,Buy,3/27/2014 18:00,0.86662,0.86669,($0.30),"$10,568.20 ",0.7,Neutral
741,4/1/2014 22:00,Sell,4/1/2014 22:00,0.86005,0.86025,($3.00),"$10,565.20 ",-2,Neutral
742,4/2/2014 1:00,Sell,4/2/2014 1:00,0.85953,0.85979,($3.60),"$10,561.60 ",-2.6,Neutral
743,4/2/2014 7:00,Buy,4/2/2014 7:00,0.85646,0.85695,$3.90 ,"$10,565.50 ",4.9,Neutral
744,4/3/2014 0:00,Buy,4/3/2014 0:00,0.85436,0.85394,($5.20),"$10,560.30 ",-4.2,Neutral
745,4/6/2014 15:00,Sell,4/6/2014 16:00,0.85989,0.85742,$23.70 ,"$10,584.00 ",24.7,Winning
746,4/7/2014 0:00,Buy,4/7/2014 1:00,0.8597,0.85998,$1.80 ,"$10,585.80 ",2.8,Neutral
747,4/7/2014 8:00,Buy,4/7/2014 8:00,0.85828,0.85857,$1.90 ,"$10,587.70 ",2.9,Neutral
748,4/7/2014 11:00,Sell,4/7/2014 11:00,0.86078,0.85968,$10.00 ,"$10,597.70 ",11,Winning
749,4/7/2014 21:00,Sell,4/7/2014 21:00,0.86159,0.86288,($13.90),"$10,583.80 ",-12.9,Losing
750,4/8/2014 19:00,Buy,4/8/2014 19:00,0.8663,0.86651,$1.10 ,"$10,584.90 ",2.1,Neutral
751,4/9/2014 3:00,Buy,4/9/2014 3:00,0.86885,0.86968,$7.30 ,"$10,592.20 ",8.3,Winning
752,4/9/2014 6:00,Buy,4/9/2014 6:00,0.86812,0.86861,$3.90 ,"$10,596.10 ",4.9,Neutral
753,4/9/2014 11:00,Buy,4/9/2014 11:00,0.86522,0.86585,$5.30 ,"$10,601.40 ",6.3,Winning
754,4/9/2014 13:00,Buy,4/9/2014 14:00,0.86497,0.87181,$67.40 ,"$10,668.80 ",68.4,Winning
755,4/10/2014 0:00,Buy,4/10/2014 0:00,0.87123,0.87187,$5.40 ,"$10,674.20 ",6.4,Winning
756,4/10/2014 5:00,Sell,4/10/2014 5:00,0.87184,0.87162,$1.20 ,"$10,675.40 ",2.2,Neutral
757,4/10/2014 6:00,Buy,4/10/2014 8:00,0.87162,0.86906,($26.60),"$10,648.80 ",-25.6,Losing
758,4/11/2014 0:00,Sell,4/11/2014 0:00,0.86393,0.86392,($0.90),"$10,647.90 ",0.1,Neutral
759,4/11/2014 2:00,Sell,4/11/2014 2:00,0.86554,0.86624,($8.00),"$10,639.90 ",-7,Losing
760,4/11/2014 4:00,Sell,4/11/2014 4:00,0.86735,0.86779,($5.40),"$10,634.50 ",-4.4,Neutral
761,4/15/2014 20:00,Buy,4/15/2014 20:00,0.8596,0.85889,($8.10),"$10,626.40 ",-7.1,Losing
762,4/16/2014 0:00,Sell,4/16/2014 0:00,0.8594,0.8589,$4.00 ,"$10,630.40 ",5,Winning
763,4/16/2014 10:00,Buy,4/16/2014 10:00,0.85915,0.85966,$4.10 ,"$10,634.50 ",5.1,Winning
764,4/17/2014 0:00,Buy,4/17/2014 0:00,0.86246,0.8619,($6.60),"$10,627.90 ",-5.6,Losing
765,4/17/2014 15:00,Buy,4/17/2014 16:00,0.85679,0.85659,($3.00),"$10,624.90 ",-2,Neutral
766,4/18/2014 7:00,Sell,4/18/2014 7:00,0.85896,0.85805,$8.10 ,"$10,633.00 ",9.1,Winning
767,4/21/2014 3:00,Sell,4/21/2014 3:00,0.85847,0.8577,$6.70 ,"$10,639.70 ",7.7,Winning
768,4/22/2014 2:00,Sell,4/22/2014 3:00,0.85861,0.85814,$3.70 ,"$10,643.40 ",4.7,Neutral
769,4/22/2014 8:00,Sell,4/22/2014 8:00,0.86038,0.86108,($8.00),"$10,635.40 ",-7,Losing
770,4/22/2014 13:00,Buy,4/22/2014 13:00,0.85985,0.8598,($1.50),"$10,633.90 ",-0.5,Neutral
771,4/23/2014 7:00,Sell,4/23/2014 7:00,0.85924,0.85828,$8.60 ,"$10,642.50 ",9.6,Winning
772,4/23/2014 8:00,Buy,4/23/2014 8:00,0.85828,0.85714,($12.40),"$10,630.10 ",-11.4,Losing
773,4/23/2014 16:00,Sell,4/23/2014 16:00,0.85927,0.85755,$16.20 ,"$10,646.30 ",17.2,Winning
774,4/24/2014 2:00,Buy,4/24/2014 2:00,0.86188,0.86172,($2.60),"$10,643.70 ",-1.6,Neutral
775,4/24/2014 4:00,Buy,4/24/2014 4:00,0.85944,0.85871,($8.30),"$10,635.40 ",-7.3,Losing
776,4/24/2014 19:00,Buy,4/24/2014 19:00,0.85597,0.85687,$8.00 ,"$10,643.40 ",9,Winning
777,4/24/2014 21:00,Buy,4/24/2014 21:00,0.8552,0.85603,$7.30 ,"$10,650.70 ",8.3,Winning
778,4/28/2014 12:00,Buy,4/28/2014 12:00,0.85293,0.85293,($1.00),"$10,649.70 ",0,Neutral
779,4/28/2014 21:00,Buy,4/28/2014 21:00,0.85245,0.85252,($0.30),"$10,649.40 ",0.7,Neutral
780,4/29/2014 21:00,Sell,4/29/2014 21:00,0.857,0.85559,$13.10 ,"$10,662.50 ",14.1,Winning
781,4/30/2014 20:00,Buy,4/30/2014 20:00,0.86076,0.86098,$1.20 ,"$10,663.70 ",2.2,Neutral
782,5/1/2014 7:00,Buy,5/1/2014 9:00,0.86157,0.86049,($11.80),"$10,651.90 ",-10.8,Losing
783,5/1/2014 13:00,Sell,5/1/2014 13:00,0.86355,0.86257,$8.80 ,"$10,660.70 ",9.8,Winning
784,5/6/2014 22:00,Buy,5/6/2014 22:00,0.86967,0.86937,($4.00),"$10,656.70 ",-3,Neutral
785,5/7/2014 5:00,Buy,5/7/2014 5:00,0.86693,0.86702,($0.10),"$10,656.60 ",0.9,Neutral
786,5/7/2014 17:00,Buy,5/7/2014 17:00,0.86569,0.86539,($4.00),"$10,652.60 ",-3,Neutral
787,5/7/2014 21:00,Sell,5/7/2014 21:00,0.86497,0.86419,$6.80 ,"$10,659.40 ",7.8,Winning
788,5/8/2014 4:00,Buy,5/8/2014 4:00,0.86524,0.86605,$7.10 ,"$10,666.50 ",8.1,Winning
789,5/8/2014 21:00,Buy,5/8/2014 21:00,0.86309,0.86244,($7.50),"$10,659.00 ",-6.5,Losing
790,5/9/2014 5:00,Buy,5/9/2014 6:00,0.86341,0.86406,$5.50 ,"$10,664.50 ",6.5,Winning
791,5/9/2014 11:00,Buy,5/9/2014 11:00,0.8604,0.86091,$4.10 ,"$10,668.60 ",5.1,Winning
792,5/18/2014 21:00,Sell,5/18/2014 21:00,0.86419,0.86484,($7.50),"$10,661.10 ",-6.5,Losing
793,5/20/2014 6:00,Sell,5/20/2014 7:00,0.85851,0.85734,$10.70 ,"$10,671.80 ",11.7,Winning
794,5/20/2014 8:00,Buy,5/20/2014 8:00,0.85734,0.85758,$1.40 ,"$10,673.20 ",2.4,Neutral
795,5/20/2014 14:00,Buy,5/20/2014 14:00,0.85627,0.85749,$11.20 ,"$10,684.40 ",12.2,Winning
796,5/20/2014 20:00,Buy,5/20/2014 20:00,0.85612,0.85591,($3.10),"$10,681.30 ",-2.1,Neutral
797,5/21/2014 8:00,Buy,5/21/2014 10:00,0.85634,0.85527,($11.70),"$10,669.60 ",-10.7,Losing
798,5/21/2014 12:00,Buy,5/21/2014 13:00,0.85434,0.85425,($1.90),"$10,667.70 ",-0.9,Neutral
799,5/28/2014 5:00,Buy,5/28/2014 5:00,0.8496,0.8493,($4.00),"$10,663.70 ",-3,Neutral
800,5/28/2014 20:00,Buy,5/28/2014 20:00,0.84807,0.84876,$5.90 ,"$10,669.60 ",6.9,Winning
801,5/29/2014 9:00,Buy,5/29/2014 10:00,0.84732,0.84709,($3.30),"$10,666.30 ",-2.3,Neutral
802,6/3/2014 22:00,Buy,6/3/2014 23:00,0.84193,0.8418,($2.30),"$10,664.00 ",-1.3,Neutral
803,6/4/2014 1:00,Buy,6/4/2014 1:00,0.84132,0.84128,($1.40),"$10,662.60 ",-0.4,Neutral
804,6/9/2014 6:00,Buy,6/9/2014 6:00,0.85095,0.85184,$7.90 ,"$10,670.50 ",8.9,Winning
805,6/9/2014 9:00,Buy,6/9/2014 10:00,0.85032,0.84865,($17.70),"$10,652.80 ",-16.7,Losing
806,6/9/2014 13:00,Buy,6/9/2014 13:00,0.84855,0.84855,($1.00),"$10,651.80 ",0,Neutral
807,6/9/2014 22:00,Sell,6/9/2014 22:00,0.85033,0.85004,$1.90 ,"$10,653.70 ",2.9,Neutral
808,6/11/2014 17:00,Buy,6/11/2014 17:00,0.85333,0.86122,$77.90 ,"$10,731.60 ",78.9,Winning
809,6/13/2014 6:00,Buy,6/13/2014 7:00,0.86523,0.86613,$8.00 ,"$10,739.60 ",9,Winning
810,6/15/2014 23:00,Sell,6/15/2014 23:00,0.86777,0.86826,($5.90),"$10,733.70 ",-4.9,Neutral
811,6/16/2014 1:00,Sell,6/16/2014 1:00,0.86853,0.86944,($10.10),"$10,723.60 ",-9.1,Losing
812,6/16/2014 4:00,Buy,6/16/2014 4:00,0.86709,0.86722,$0.30 ,"$10,723.90 ",1.3,Neutral
813,6/16/2014 6:00,Buy,6/16/2014 6:00,0.86681,0.86749,$5.80 ,"$10,729.70 ",6.8,Winning
814,6/16/2014 9:00,Sell,6/16/2014 10:00,0.86694,0.86764,($8.00),"$10,721.70 ",-7,Losing
815,6/17/2014 0:00,Sell,6/17/2014 0:00,0.86578,0.86574,($0.60),"$10,721.10 ",0.4,Neutral
816,6/17/2014 13:00,Sell,6/17/2014 13:00,0.86523,0.86494,$1.90 ,"$10,723.00 ",2.9,Neutral
817,6/18/2014 22:00,Buy,6/18/2014 22:00,0.87095,0.87142,$3.70 ,"$10,726.70 ",4.7,Neutral
818,6/19/2014 12:00,Buy,6/19/2014 12:00,0.87141,0.87162,$1.10 ,"$10,727.80 ",2.1,Neutral
819,6/19/2014 15:00,Sell,6/19/2014 16:00,0.8712,0.87119,($0.90),"$10,726.90 ",0.1,Neutral
820,6/23/2014 6:00,Buy,6/23/2014 6:00,0.87295,0.87338,$3.30 ,"$10,730.20 ",4.3,Neutral
821,6/23/2014 9:00,Buy,6/23/2014 9:00,0.87238,0.87167,($8.10),"$10,722.10 ",-7.1,Losing
822,6/23/2014 11:00,Buy,6/23/2014 11:00,0.87127,0.87064,($7.30),"$10,714.80 ",-6.3,Losing
823,6/23/2014 13:00,Sell,6/23/2014 13:00,0.87101,0.87115,($2.40),"$10,712.40 ",-1.4,Neutral
824,6/23/2014 18:00,Sell,6/23/2014 18:00,0.87192,0.87133,$4.90 ,"$10,717.30 ",5.9,Winning
825,6/24/2014 4:00,Buy,6/24/2014 4:00,0.87046,0.87069,$1.30 ,"$10,718.60 ",2.3,Neutral
826,6/24/2014 6:00,Buy,6/24/2014 6:00,0.87032,0.87074,$3.20 ,"$10,721.80 ",4.2,Neutral
827,6/24/2014 9:00,Buy,6/24/2014 9:00,0.86971,0.86926,($5.50),"$10,716.30 ",-4.5,Neutral
828,6/24/2014 11:00,Buy,6/24/2014 11:00,0.86823,0.86845,$1.20 ,"$10,717.50 ",2.2,Neutral
829,6/24/2014 18:00,Buy,6/24/2014 18:00,0.86699,0.8673,$2.10 ,"$10,719.60 ",3.1,Neutral
830,6/25/2014 18:00,Buy,6/25/2014 18:00,0.87298,0.87298,($1.00),"$10,718.60 ",0,Neutral
831,6/27/2014 11:00,Sell,6/27/2014 11:00,0.87683,0.87626,$4.70 ,"$10,723.30 ",5.7,Winning
832,6/27/2014 15:00,Sell,6/27/2014 15:00,0.87769,0.87786,($2.70),"$10,720.60 ",-1.7,Neutral
833,7/1/2014 17:00,Buy,7/1/2014 17:00,0.87721,0.87698,($3.30),"$10,717.30 ",-2.3,Neutral
834,7/1/2014 20:00,Buy,7/1/2014 20:00,0.87609,0.87565,($5.40),"$10,711.90 ",-4.4,Neutral
835,7/4/2014 6:00,Buy,7/4/2014 6:00,0.87328,0.8739,$5.20 ,"$10,717.10 ",6.2,Winning
836,7/7/2014 1:00,Sell,7/7/2014 1:00,0.87197,0.87215,($2.80),"$10,714.30 ",-1.8,Neutral
837,7/7/2014 12:00,Sell,7/7/2014 12:00,0.87656,0.87624,$2.20 ,"$10,716.50 ",3.2,Neutral
838,7/7/2014 17:00,Buy,7/7/2014 18:00,0.87549,0.87463,($9.60),"$10,706.90 ",-8.6,Losing
839,7/7/2014 20:00,Sell,7/7/2014 20:00,0.87467,0.87525,($6.80),"$10,700.10 ",-5.8,Losing
840,7/8/2014 23:00,Buy,7/8/2014 23:00,0.87846,0.8786,$0.40 ,"$10,700.50 ",1.4,Neutral
841,7/9/2014 8:00,Buy,7/9/2014 8:00,0.87965,0.87961,($1.40),"$10,699.10 ",-0.4,Neutral
842,7/10/2014 6:00,Buy,7/10/2014 6:00,0.87986,0.88015,$1.90 ,"$10,701.00 ",2.9,Neutral
843,7/10/2014 11:00,Sell,7/10/2014 11:00,0.88111,0.88113,($1.20),"$10,699.80 ",-0.2,Neutral
844,7/15/2014 19:00,Buy,7/15/2014 19:00,0.87271,0.87256,($2.50),"$10,697.30 ",-1.5,Neutral
845,7/15/2014 22:00,Buy,7/15/2014 22:00,0.87231,0.86983,($25.80),"$10,671.50 ",-24.8,Losing
846,7/16/2014 21:00,Buy,7/16/2014 21:00,0.86996,0.86953,($5.30),"$10,666.20 ",-4.3,Neutral
847,7/16/2014 23:00,Buy,7/16/2014 23:00,0.86913,0.86869,($5.40),"$10,660.80 ",-4.4,Neutral
848,7/17/2014 17:00,Buy,7/17/2014 18:00,0.86665,0.8658,($9.50),"$10,651.30 ",-8.5,Losing
849,7/17/2014 20:00,Sell,7/17/2014 20:00,0.86647,0.86554,$8.30 ,"$10,659.60 ",9.3,Winning
850,7/17/2014 23:00,Sell,7/17/2014 23:00,0.86775,0.86764,$0.10 ,"$10,659.70 ",1.1,Neutral
851,7/24/2014 1:00,Buy,7/24/2014 3:00,0.85837,0.85865,$1.80 ,"$10,661.50 ",2.8,Neutral
852,7/24/2014 6:00,Sell,7/24/2014 6:00,0.85929,0.8591,$0.90 ,"$10,662.40 ",1.9,Neutral
853,7/24/2014 10:00,Buy,7/24/2014 10:00,0.85739,0.85866,$11.70 ,"$10,674.10 ",12.7,Winning
854,7/24/2014 15:00,Buy,7/24/2014 15:00,0.85734,0.8576,$1.60 ,"$10,675.70 ",2.6,Neutral
855,7/24/2014 17:00,Buy,7/24/2014 17:00,0.85702,0.85642,($7.00),"$10,668.70 ",-6,Losing
856,7/25/2014 5:00,Buy,7/25/2014 6:00,0.85448,0.85458,$0.00 ,"$10,668.70 ",1,Neutral
857,7/28/2014 0:00,Sell,7/28/2014 0:00,0.85413,0.85324,$7.90 ,"$10,676.60 ",8.9,Winning
858,7/28/2014 7:00,Sell,7/28/2014 7:00,0.85589,0.85535,$4.40 ,"$10,681.00 ",5.4,Winning
859,7/29/2014 12:00,Buy,7/29/2014 12:00,0.84946,0.85013,$5.70 ,"$10,686.70 ",6.7,Winning
860,7/30/2014 5:00,Buy,7/30/2014 5:00,0.85043,0.85085,$3.20 ,"$10,689.90 ",4.2,Neutral
861,7/30/2014 8:00,Sell,7/30/2014 8:00,0.851,0.84869,$22.10 ,"$10,712.00 ",23.1,Winning
862,7/30/2014 12:00,Buy,7/30/2014 12:00,0.8467,0.84767,$8.70 ,"$10,720.70 ",9.7,Winning
863,8/5/2014 12:00,Buy,8/5/2014 12:00,0.84584,0.84649,$5.50 ,"$10,726.20 ",6.5,Winning
864,8/6/2014 20:00,Buy,8/6/2014 20:00,0.84701,0.84735,$2.40 ,"$10,728.60 ",3.4,Neutral
865,8/7/2014 7:00,Sell,8/7/2014 7:00,0.84724,0.84696,$1.80 ,"$10,730.40 ",2.8,Neutral
866,8/12/2014 2:00,Buy,8/12/2014 2:00,0.84114,0.84162,$3.80 ,"$10,734.20 ",4.8,Neutral
867,8/12/2014 20:00,Buy,8/12/2014 20:00,0.84237,0.84238,($0.90),"$10,733.30 ",0.1,Neutral
868,8/14/2014 11:00,Buy,8/14/2014 11:00,0.84896,0.84911,$0.50 ,"$10,733.80 ",1.5,Neutral
869,8/14/2014 13:00,Buy,8/14/2014 13:00,0.84867,0.84862,($1.50),"$10,732.30 ",-0.5,Neutral
870,8/14/2014 20:00,Buy,8/14/2014 21:00,0.84793,0.84744,($5.90),"$10,726.40 ",-4.9,Neutral
871,8/19/2014 10:00,Buy,8/19/2014 10:00,0.84396,0.84463,$5.70 ,"$10,732.10 ",6.7,Winning
872,8/19/2014 15:00,Buy,8/19/2014 15:00,0.84251,0.84194,($6.70),"$10,725.40 ",-5.7,Losing
873,8/20/2014 15:00,Buy,8/20/2014 17:00,0.83793,0.83666,($13.70),"$10,711.70 ",-12.7,Losing
874,8/20/2014 21:00,Buy,8/20/2014 21:00,0.83583,0.83544,($4.90),"$10,706.80 ",-3.9,Neutral
875,8/25/2014 5:00,Sell,8/25/2014 5:00,0.83643,0.83667,($3.40),"$10,703.40 ",-2.4,Neutral
876,8/25/2014 19:00,Sell,8/25/2014 19:00,0.83242,0.83123,$10.90 ,"$10,714.30 ",11.9,Winning
877,8/25/2014 20:00,Buy,8/25/2014 20:00,0.83123,0.83231,$9.80 ,"$10,724.10 ",10.8,Winning
878,8/25/2014 23:00,Sell,8/25/2014 23:00,0.83455,0.83421,$2.40 ,"$10,726.50 ",3.4,Neutral
879,8/26/2014 7:00,Sell,8/26/2014 7:00,0.83333,0.83283,$4.00 ,"$10,730.50 ",5,Winning
880,8/28/2014 3:00,Buy,8/28/2014 3:00,0.83851,0.83882,$2.10 ,"$10,732.60 ",3.1,Neutral
881,8/28/2014 12:00,Sell,8/28/2014 12:00,0.8373,0.83693,$2.70 ,"$10,735.30 ",3.7,Neutral
882,9/2/2014 5:00,Buy,9/2/2014 5:00,0.83348,0.83271,($8.70),"$10,726.60 ",-7.7,Losing
883,9/2/2014 11:00,Sell,9/2/2014 11:00,0.83041,0.83071,($4.00),"$10,722.60 ",-3,Neutral
884,9/2/2014 20:00,Buy,9/2/2014 20:00,0.82994,0.83064,$6.00 ,"$10,728.60 ",7,Winning
885,9/3/2014 0:00,Buy,9/3/2014 0:00,0.82901,0.82957,$4.60 ,"$10,733.20 ",5.6,Winning
886,9/7/2014 17:00,Buy,9/7/2014 17:00,0.82999,0.83048,$3.90 ,"$10,737.10 ",4.9,Neutral
887,9/7/2014 22:00,Sell,9/7/2014 22:00,0.83262,0.83214,$3.80 ,"$10,740.90 ",4.8,Neutral
